pincode,area,subcat_name,SUM(ed.qty)
695582,1500,CoarseAggregatesandBoulders,1500
695582,1500,Tiles-Vitrified,1100
695582,1500,Cement,600
695015,1000,RebarsandBindingWires,187.5
695015,1000,ClayandLateriteBricks,22610
695015,1000,SandandFineAggregates,504.29
695015,1000,CoarseAggregatesandBoulders,113
695015,1000,Tiles-Vitrified,900
695015,1000,Cement,50
682304,1200,MCBsandOtherProtectionDevices,30
682304,1200,WashBasinsandPedestals,4
682304,1200,PVCandOtherPipes,5
682304,1200,SandandFineAggregates,1400
682304,1200,ElectricalConsumables,25
682304,1200,ShowerandShowerAccessories,3
682304,1200,KitchenTaps,4
682304,1200,CoarseAggregatesandBoulders,400
682304,1200,FaucetandShowerTrims,2
682304,1200,Cement,1000
682304,1200,Faucets,3
682304,1200,CoverPlatesandMountingFrames,107
682304,1200,Valves,1
682304,1200,CementBasedBricks,550
670601,3000,Cement,1700
670601,3000,RebarsandBindingWires,8000
679308,1787,SandandFineAggregates,3126
679308,1787,CoarseAggregatesandBoulders,2412
679308,1787,Bricks,17870
679308,1787,Cement,715
679308,1787,RebarsandBindingWires,7148
676304,840,OtherBathroomFittings,4
676304,840,Boxes,5
676304,840,SandandFineAggregates,3024
676304,840,WallandRoofPaints,40
676304,840,WashBasinsandPedestals,3
676304,840,Tiles-Vitrified,219
676304,840,FaucetandShowerTrims,2
676304,840,ElectricalConduits,100
676304,840,CoarseAggregatesandBoulders,2268
676304,840,PVCandOtherPipes,15
676304,840,ElectricalWiresandCables,150
676304,840,Fans,5
676304,840,ElectricalConduitFittings,47
676304,840,Cement,340
676304,840,PipeFittings,43
676304,840,ShowerandShowerAccessories,2
676304,840,KitchenSinks,1
676304,840,MCBsandOtherProtectionDevices,29
676304,840,Bricks,4200
676304,840,Faucets,4
676304,840,CoverPlatesandMountingFrames,6
676304,840,KitchenTaps,1
676304,840,DistributionBoardsandEnclosures,1
676304,840,RebarsandBindingWires,3360
670307,850,Cement,200
673616,100,WallTiles,43.5
673616,75,WallTiles,43.5
673616,5,WallTiles,65.25
685584,2940,Tiles-Vitrified,165.36
691501,2000,Cement,100
691501,2000,RebarsandBindingWires,25
691501,2000,SandandFineAggregates,5
671315,30000,RebarsandBindingWires,3300
671315,30000,CoarseAggregatesandBoulders,45000
671315,30000,,39310
671315,30000,Cement,21000
671315,30000,IronandSteelSections(Piece),310
671315,30000,SandandFineAggregates,30000
683579,1600,CladdingMaterials,35
683579,1600,ElectricalConduits,360
683579,1600,Tiles-Vitrified,7328.4
683579,1600,Faucets,7
683579,1600,ElectricalWiresandCables,100
683579,1600,RebarsandBindingWires,100
683579,1600,ElectricalConduitFittings,35
683579,1600,Tiles-Outdoor,58.2
683579,1600,CoarseAggregatesandBoulders,1
683579,1600,MCBsandOtherProtectionDevices,18
683579,1600,Doors,4
683579,1600,CoverPlatesandMountingFrames,52
683579,1600,TataSteel,100
683579,1600,DistributionBoardsandEnclosures,3
683579,1600,WallTiles,896.1
683579,1600,Boxes,20
683579,1600,Cement,40
683579,1600,WashBasinsandPedestals,3
670673,1400,Bricks,1200
673579,3600,FaucetandShowerTrims,5
673579,3600,Faucets,5
673579,3600,WashBasinsandPedestals,13
673579,3600,ShowerandShowerAccessories,7
673579,3600,KitchenSinks,2
673579,3600,Valves,10
670504,3600,Cement,1500
682505,2000,CoarseAggregatesandBoulders,1200
682505,2000,Bricks,4550
682505,2000,RebarsandBindingWires,1450
682505,2000,SandandFineAggregates,1600
670141,6500,Cement,2400
673507,1300,CoverPlatesandMountingFrames,4
673507,1300,MCBsandOtherProtectionDevices,4
673507,1300,Boxes,2
673507,1300,ElectricalConduits,150
673507,1300,ElectricalWires,2
673507,1300,CCTVCables,1
686543,2150,DistributionBoardsandEnclosures,1
686651,2800,Tiles-Vitrified,1576
690573,1800,CoarseAggregatesandBoulders,600
690573,1800,SandandFineAggregates,400
690573,1800,TataSteel,53
690573,1800,Cement,100
690573,1800,CementBasedBricks,5000
670307,4200,Pavers,4700
670307,4200,WallandRoofPaints,20
670307,4200,ElectricalWiresandCables,5
670307,4200,Lamps,10
670307,4200,Cement,1800
670307,4200,Fans,14
670307,4200,GranitesandMarbles,1200
670107,715,SandandFineAggregates,100
670107,715,WallandRoofPaints,130
670107,715,Tiles-Vitrified,500
670107,715,,175
670107,715,Cement,165
673010,1398,Fans,9
673010,1398,Tiles-Ceramic,71.66
673010,1398,DistributionBoardsandEnclosures,1
673010,1398,Pumps,1
673010,1398,KitchenTaps,1
673010,1398,SandandFineAggregates,2236.34
673010,1398,CoverPlatesandMountingFrames,42
673010,1398,BathroomAccessories,7
673010,1398,WallandRoofPaints,90
673010,1398,WallTiles,290
673010,1398,ElectricalWiresandCables,20
673010,1398,CommonConsumables,170
673010,1398,CoarseAggregatesandBoulders,1890
673010,1398,PVCandOtherPipes,205
673010,1398,OtherBathroomFittings,6
673010,1398,WhiteCementsandPutty,150
673010,1398,WashBasinsandPedestals,4
673010,1398,ElectricalConduits,195
673010,1398,PlumbingConsumables,1
673010,1398,Bricks,2150
673010,1398,ElectricalConsumables,20
673010,1398,WaterTanksandStorage,1
673010,1398,AlliedProducts,4
673010,1398,Cement,560
673010,1398,ElectricalConduitFittings,62
673010,1398,ShowerandShowerAccessories,3
673010,1398,Lamps,36
673010,1398,Tiles-Vitrified,1050
673010,1398,MCBsandOtherProtectionDevices,12
673010,1398,PipeFittings,95
673010,1398,KitchenSinks,1
673010,1398,RebarsandBindingWires,5590
673010,1398,Boxes,32
673010,1398,Valves,9
673008,1000,RoofingSheets,640
673008,1000,RoofingTilesandShingles,640
686102,2200,SandandFineAggregates,4800
695542,1800,WashBasinsandPedestals,4
695542,1800,CoarseAggregatesandBoulders,1000
695542,1800,Bricks,22000
695542,1800,Cement,1000
695542,1800,ElectricalWiresandCables,7
695542,1800,RebarsandBindingWires,16000
695542,1800,ElectricalConduits,10
695542,1800,SandandFineAggregates,2000
695607,2050,TataSteel,100
695607,2050,Bricks,5000
682305,1220,RebarsandBindingWires,10000
682305,1220,SandandFineAggregates,4000
682305,1220,Cement,500
676504,2000,Doors,1
676303,3000,NULL,1
676303,3000,Cement,400
682019,2550,Cement,120
676505,58000,PVCandOtherPipes,805
676505,58000,PipeFittings,1103
676505,58000,PlumbingValvesandAccessories,13
676505,58000,PlumbingConsumables,20
676505,58000,CommonConsumables,1088
679329,2300,Doors,2
679329,2300,WhiteCementsandPutty,6
679329,2300,Mirrors,1
673001,1500,Cement,11350
673001,1500,RebarsandBindingWires,21550
673001,1500,SandandFineAggregates,9200
673001,1500,Tiles-Vitrified,1750
673001,1500,CoarseAggregatesandBoulders,9975
673001,1500,Bricks,3333
686652,3000,WaterTanksandStorage,1
686652,3000,Tiles-Vitrified,180.95
680724,2432,SandandFineAggregates,35
680724,2432,CoarseAggregatesandBoulders,35
680724,2432,Cement,50
680724,2432,RebarsandBindingWires,500
695564,900,RebarsandBindingWires,20
695564,900,Tiles-Vitrified,310.4
670592,500,Tiles-Ceramic,465.6
680121,2000,BasinandBathroomCabinets,2
680121,2000,TataSteel,2000
680121,2000,WashBasinsandPedestals,5
680121,2000,ShowerPanels,2
680121,2000,RebarsandBindingWires,1000
680121,2000,OtherBathroomFittings,4
680121,2000,ShowerandShowerAccessories,13
680121,2000,ElectricalWiresandCables,56
680121,2000,UrinalsandBidets,2
680121,2000,Faucets,5
673580,500,TataSteel,200
673580,500,WoodenFlooring,5.5
673580,500,GranitesandMarbles,2
673580,500,CladdingTiles,9
673580,500,ElectricalWiresandCables,5
673580,500,Doors,2
673580,500,WallandRoofPaints,1
673580,500,RoofingTilesandShingles,1000
673580,500,Tiles-Ceramic,496.64
673580,500,Cement,300
673580,500,Tiles-Outdoor,9.68
673580,500,Tiles-Vitrified,43.07
673580,500,WallTiles,121.8
673580,500,Bricks,950
673580,1000,Tiles-Vitrified,1064.62
670307,1500,,100
670307,1500,RebarsandBindingWires,3000
670307,1500,Cement,500
695584,2200,Cement,1000
695584,2200,Tiles-Vitrified,3250
695584,2200,BathroomAccessories,9
695584,2200,RebarsandBindingWires,7819
695584,2200,WallandRoofPaints,450
695584,2200,ShowerandShowerAccessories,8
695584,2200,SandandFineAggregates,3686
695584,2200,KitchenSinks,1
695584,2200,CoarseAggregatesandBoulders,6153
695584,2200,KitchenTaps,1
695584,2200,Faucets,14
695584,2200,CementBasedBricks,11145
695584,2200,WashBasinsandPedestals,5
690505,2800,WoodenFlooring,5
690505,2800,KitchenSinks,2
679337,1350,WoodenFlooring,1350
695503,2000,Tiles-Vitrified,20.68
695503,2000,WashBasinsandPedestals,1
670141,1200,WoodenFlooring,105
695581,5544,TataSteel,5
695581,5544,KitchenSinks,6
695581,5544,KitchenTaps,1
688011,630,SandandFineAggregates,150
688011,630,Cement,100
688011,630,RebarsandBindingWires,890
688011,630,CoarseAggregatesandBoulders,450
688011,630,CementBasedBricks,750
688011,630,ClayandLateriteBricks,500
673580,1000,ShowerandShowerAccessories,1
673580,1000,WallTiles,121.8
673580,1000,ElectricalWiresandCables,1
673580,1000,CementBasedBricks,750
673580,1000,Pavers,300
673580,1000,Faucets,1
673580,1000,Doors,1
673580,1000,WashBasinsandPedestals,2
673580,1000,Plywood,32
695582,3200,TataSteel,10
695582,3200,KitchenTaps,1
695582,3200,WashBasinsandPedestals,2
695501,345678,PVCandOtherPipes,63
695501,345678,Cement,1
673508,2950,Cement,100
691536,16000,UrinalsandBidets,54
691536,16000,CoarseAggregatesandBoulders,600
691536,16000,Cement,1370
691536,16000,Tiles-Vitrified,19000
691536,16000,SandandFineAggregates,4000
691536,16000,ElectricalWiresandCables,15
691536,16000,CementBasedBricks,12000
691536,16000,PVCandOtherPipes,5
691536,16000,,1018
691536,16000,RebarsandBindingWires,85000
682030,1,Tiles-Vitrified,325.92
682030,1,Tiles-Ceramic,108.64
682030,2000,WallandRoofPaints,22
682030,2000,WoodenandMetallicPaints,7
682030,2000,WhiteCementsandPutty,1
682030,2000,RoofingTilesandShingles,283
682030,2000,Tiles-Vitrified,1000
670142,2000,WashBasinsandPedestals,1
670142,2000,Cement,120
670142,2000,ShowerandShowerAccessories,2
670142,2000,Tiles-Vitrified,1500
670142,2000,ElectricalWiresandCables,31
670142,2000,WallandRoofPaints,340
670142,2000,UrinalsandBidets,1
670142,2000,ElectricalConduits,300
670142,2000,KitchenSinks,1
670142,2000,Faucets,4
670142,2000,MCBsandOtherProtectionDevices,20
670142,2000,KitchenTaps,1
670142,2000,FaucetandShowerTrims,2
673522,2467,ElectricalConsumables,47
673522,2467,Tiles-Vitrified,1017
673522,2467,IronandSteelSections(kg),4387.52
673522,2467,ElectricalConduitFittings,62
673522,2467,WallandRoofPaints,70
673522,2467,GranitesandMarbles,1450
673522,2467,RebarsandBindingWires,1062.95
673522,2467,Boxes,32
673522,2467,SandandFineAggregates,3797
673522,2467,Pumps,1
673522,2467,WaterTanksandStorage,1
673522,2467,CoverPlatesandMountingFrames,32
673522,2467,CoarseAggregatesandBoulders,3430
673522,2467,CommonConsumables,75
673522,2467,MCBsandOtherProtectionDevices,10
673522,2467,CementBasedBricks,3400
673522,2467,ClayandLateriteBricks,500
673522,2467,ElectricalConduits,195
686672,2200,DistributionBoardsandEnclosures,8
686672,2200,Boxes,35
686672,2200,Cement,700
686672,2200,Fans,11
686672,2200,ElectricalConduits,600
686672,2200,RebarsandBindingWires,5000
686672,2200,Lamps,9
686672,2200,Tiles-Vitrified,1100
686672,2200,ElectricalWiresandCables,70
686672,2200,Tiles-Ceramic,200
686672,2200,ElectricalConduitFittings,150
686672,2200,Switchgear,25
686672,2200,WoodenFlooring,600
673003,1837,CoarseAggregatesandBoulders,2388
673003,1837,RebarsandBindingWires,7348
673003,1837,ClayandLateriteBricks,2500
673003,1837,Cement,250
673003,1837,SandandFineAggregates,2940
673001,3200,RebarsandBindingWires,12800
673001,3200,SandandFineAggregates,5120
673001,3200,CoarseAggregatesandBoulders,4320
673001,3200,CementBasedBricks,4500
673001,3200,Cement,1280
671124,2660,FaucetandShowerTrims,1
671124,2660,WhiteCementsandPutty,1
671124,2660,Cement,50
673001,636,,1500
682040,900,OtherWoodReplacements,384
682040,900,Plywoods,416
682040,900,VeneersandLaminates,640
682040,900,CommonConsumables,1219
682040,900,LaminateFlooring,575
682040,900,WhiteCementsandPutty,15
695304,2000,Cement,100
695304,2000,WashBasinsandPedestals,3
670307,2000,CoarseAggregatesandBoulders,800
670307,2000,SandandFineAggregates,1000
695102,2300,Tiles-Vitrified,2000
695102,2300,ShowerandShowerAccessories,5
695102,2300,WashBasinsandPedestals,5
695102,2300,Cement,4250
695102,2300,CementBasedBricks,4200
695102,2300,ElectricalWiresandCables,29
695102,2300,SandandFineAggregates,3150
695102,2300,WaterTanksandStorage,1
695102,2300,KitchenSinks,1
695102,2300,CoarseAggregatesandBoulders,2500
695102,2300,RebarsandBindingWires,900
686608,3132,ElectricalConduits,450
686608,3132,Cement,1300
686608,3132,ElectricalConduitFittings,573
686608,3132,SandandFineAggregates,41500
686608,3132,Boxes,110
686608,3132,CoarseAggregatesandBoulders,3500
686608,3132,DistributionBoardsandEnclosures,1
686608,3132,CementBasedBricks,32000
686608,3132,ElectricalConsumables,7.8
686608,3132,RebarsandBindingWires,8133.5
686608,485,CementBasedBricks,6650
686608,485,Cement,250
686608,485,,1560
686608,485,RebarsandBindingWires,2775
686608,485,SandandFineAggregates,980
686608,485,CoarseAggregatesandBoulders,860
695582,2000,CoarseAggregatesandBoulders,10
695582,2000,Cement,20
695582,2000,SandandFineAggregates,20
695011,2000,Cement,1000
695011,2000,DistributionBoardsandEnclosures,1
695011,2000,RebarsandBindingWires,8000
695011,2000,SandandFineAggregates,3600
695011,2000,ElectricalWiresandCables,46
682031,1000,CoverPlatesandMountingFrames,30
682031,1000,Valves,105
682031,1000,Tiles-Vitrified,110
682031,1000,PVCandOtherPipes,83
682031,1000,Cement,50
682031,1000,PipeFittings,98
695013,1000,RoofingSheets,15
682012,2300,Cement,101
682012,2300,WashBasinsandPedestals,2
682012,2300,Faucets,57
682012,2300,VeneersandLaminates,1
682012,2300,Pumps,1
678612,1200,ElectricalWiresandCables,11.5
686605,1700,Cement,1000
673004,2000,Lamps,100
673004,2000,ElectricalConduits,50
673004,2000,RebarsandBindingWires,8000
673004,2000,SandandFineAggregates,3200
673004,2000,Cement,50
673014,2500,SandandFineAggregates,3200
673014,2500,Cement,800
673014,2500,RebarsandBindingWires,8000
673508,2950,RebarsandBindingWires,200
670307,2200,SandandFineAggregates,2500
670307,2200,CoarseAggregatesandBoulders,2100
670307,2200,Cement,800
670307,2200,RebarsandBindingWires,7555
689551,1500,Cement,50
689551,1500,SandandFineAggregates,100
689551,1500,CementBasedBricks,200
673010,2594,SandandFineAggregates,2000
673010,2594,RebarsandBindingWires,1741.91
673010,2594,CoarseAggregatesandBoulders,400
673010,2594,OtherChemicals,3
673010,2594,CementBasedBricks,1920
673010,2594,ClayandLateriteBricks,2000
673010,2594,Cement,100
689695,1500,KitchenTaps,2
689695,1500,Tiles-Vitrified,1500
689695,1500,Fans,6
689695,1500,KitchenSinks,2
670674,2900,RebarsandBindingWires,11070
670674,2900,SandandFineAggregates,3600
670674,2900,CoarseAggregatesandBoulders,3100
670674,2900,Cement,950
670676,2000,Plywoods,3200
670676,2000,CommonConsumables,100
670676,2000,VeneersandLaminates,1920
670676,2000,,89
682005,2000,ElectricalWiresandCables,38
682005,2000,CommonConsumables,3
682005,2000,Boxes,55
682005,2000,ElectricalConsumables,28
682005,2000,DistributionBoardsandEnclosures,2
682005,2000,ElectricalConduits,195
682005,2000,ElectricalConduitFittings,114
673579,2000,WashBasinsandPedestals,9
673579,2000,ShowerandShowerAccessories,3
673579,2000,KitchenSinks,2
673579,2000,Valves,10
673579,2000,FaucetandShowerTrims,5
682301,800,KitchenTaps,1
682301,800,RebarsandBindingWires,1000
682301,800,,50
682301,800,FaucetandShowerTrims,2
682301,800,Tiles-Vitrified,1552
682301,800,ElectricalWiresandCables,5
682301,800,PVCandOtherPipes,87
682301,800,WashBasinsandPedestals,1
682301,800,SandandFineAggregates,300
682301,800,ShowerandShowerAccessories,2
682301,800,WallTiles,261
682301,800,PipeFittings,50
682301,800,OtherBathroomFittings,5
682301,800,CoarseAggregatesandBoulders,650
682301,800,Valves,6
682301,800,Doors,4
682301,800,ElectricalConduitFittings,55
682301,800,WaterTanksandStorage,1
682301,800,AlliedProducts,10
682301,800,DryMixandReadyMixMortar,6
682301,800,BathroomAccessories,4
682301,800,KitchenSinks,1
682301,800,Cement,150
682301,800,ElectricalConduits,89
682301,800,Faucets,7
682301,800,CementBasedBricks,2000
682301,800,Fans,7
682304,2090,ElectricalConsumables,1
682304,2090,Cement,800
682304,2090,CommonConsumables,8
682304,2090,RebarsandBindingWires,2100
682304,2090,Boxes,59
682304,2090,ElectricalConduitFittings,102
682304,2090,SandandFineAggregates,4500
682304,2090,ElectricalConduits,180
682304,2090,CoarseAggregatesandBoulders,3000
682304,2090,DistributionBoardsandEnclosures,1
682304,2090,CementBasedBricks,4000
679309,850,ElectricalWiresandCables,9
673572,2360,RebarsandBindingWires,9440
673572,2360,SandandFineAggregates,3776
673572,2360,CoarseAggregatesandBoulders,3186
673572,2360,CementBasedBricks,4700
673572,2360,Cement,944
671315,30000,Cement,13250
671315,30000,CeramicWallTiles,20200
671315,30000,PVCandOtherPipes,2624
671315,30000,Tiles-Vitrified,159100
671315,30000,KitchenSinks,13
671315,30000,PipeFittings,190
671315,30000,,62249
671315,30000,ShowerandShowerAccessories,23
671315,30000,WaterTanksandStorage,2
671315,30000,Tiles-Ceramic,53760
671315,30000,Pavers,15450
671315,30000,WashBasinsandPedestals,33
695317,1600,WashBasinsandPedestals,3
695317,1600,RebarsandBindingWires,6000
695317,1600,ElectricalWiresandCables,5
695317,1600,Tiles-Vitrified,1500
695317,1600,Cement,600
686605,2650,Cement,50
682301,110,Tiles-Vitrified,50
691507,25000,GranitesandMarbles,100
691507,25000,MCBsandOtherProtectionDevices,1
691507,25000,ShowerandShowerAccessories,3
691507,25000,KitchenTaps,52
691507,25000,RoofingTiles,1
691507,25000,Faucets,5
691507,25000,ElectricalWiresandCables,31
691507,25000,WashBasinsandPedestals,1
691507,25000,Fuses,1
691507,25000,Tiles-Vitrified,398.15
691507,25000,ElectricalConsumables,2.2
695571,2000,Cement,100
683545,1600,RoofingTilesandShingles,1000
683545,1600,Doors,5
686105,1500,KitchenSinks,1
686105,1500,KitchenTaps,1
686105,1500,Hob,1
686105,1500,Chimney,1
670595,2200,Cement,125
695017,2300,Cement,100
695017,2300,TataSteel,1550
695017,2300,,10
676305,2000,PlumbingConsumables,110
676305,2000,,232
676305,2000,PipeFittings,1003
676305,2000,PlumbingValvesandAccessories,13
676305,2000,PVCandOtherPipes,93
676305,2000,CommonConsumables,822
682019,1000,CommonConsumables,86
682019,1000,Boxes,14
682019,1000,Valves,2
682019,1000,MCBsandOtherProtectionDevices,5
682019,1000,CommonConsumables,11018
682019,1000,ElectricalConduits,45
682019,1000,Faucets,3
682019,1000,ElectricalConsumables,100
682019,1000,Plywoods,1120
682019,1000,ElectricalConduitFittings,40
682019,1000,BathroomAccessories,5
682019,1000,VeneersandLaminates,192
682019,1000,Downlighters,18
682019,1000,CoverPlatesandMountingFrames,21
695582,4600,Plywoods,64
695582,4600,SandandFineAggregates,190
695582,4600,Doors,3
695582,4600,PVCandOtherPipes,3
695582,4600,ShowerandShowerAccessories,1
695582,4600,CoarseAggregatesandBoulders,150
695582,4600,RoofingTilesandShingles,100
695582,4600,WashBasinsandPedestals,10
695582,4600,KitchenTaps,1
695582,4600,RebarsandBindingWires,50
695582,4600,Cement,10
695582,4600,Fans,1
695582,4600,WhiteCementsandPutty,1
695582,4600,KitchenSinks,3
695582,4600,Switchgear,2
670141,3000,Tiles-Vitrified,2400
670141,3000,WashBasinsandPedestals,5
670141,3000,Cement,300
686671,2700,Cement,1000
686681,2900,RebarsandBindingWires,100
679322,100,WallTiles,65.25
679322,100,Cement,50
682037,1300,Tiles-Vitrified,246.08
